"Workflow and Design Behind Creating One Game from Another in a Single Week (7DRL Postmortem)Explaining my Seven-Day Roguelike development process and the reasoning behind choices made along the way. An in-depth look at the planning, UI, mechanics, content and more that went into over 80 hours spent converting one game into another.","Apr 02, 2018",by Josh Ge Blogger,Game developer,https://www.gamedeveloper.com/design/workflow-and-design-behind-creating-one-game-from-another-in-a-single-week-7drl-postmortem-,"Explaining my Seven-Day Roguelike development process and the reasoning behind choices made along the way. An in-depth look at the planning, UI, mechanics, content and more that went into over 80 hours spent converting one game into another."
"Part 2, Don't show, involvePart 2 of the series ""Don't show, involve"", which concerns the narrative as a cognitive process, is about the hands-on plotting of Jenova Chen's ""Journey"" with the thought-based method ""Narrative bridging"".","Mar 26, 2018",by Katarina Gyllenback Blogger,Game developer,https://www.gamedeveloper.com/design/part-2-don-t-show-involve,"Part 2 of the series ""Don't show, involve"", which concerns the narrative as a cognitive process, is about the hands-on plotting of Jenova Chen's ""Journey"" with the thought-based method ""Narrative bridging""."
"GDC 2018 Level Design Workshop: An expert roundtable Q&ATo prepare for the big GDC 2018 Level Design Workshop on Tuesday, March 20th, a handful of the speakers wanted to warm up by chatting (via email) about some of the finer points of level design. ","Feb 23, 2018",NONE,Game developer,https://www.gamedeveloper.com/design/gdc-2018-level-design-workshop-an-expert-roundtable-q-a,"To prepare for the big GDC 2018 Level Design Workshop on Tuesday, March 20th, a handful of the speakers wanted to warm up by chatting (via email) about some of the finer points of level design. "
"3D engine entirely made of MS Excel formulae : Enjoy this Doom.xls file !A 3D engine on MS Excel, using only excel formula.
This engine is applied on a complete - yet basic - doom-like game.
Rendering is made through ray casting, pixel per pixel.

The exercice intend to demonstrate what can be done with formula only.","Feb 13, 2018",by C Bel Blogger,Game developer,https://www.gamedeveloper.com/design/3d-engine-entirely-made-of-ms-excel-formulae-enjoy-this-doom-xls-file-,"A 3D engine on MS Excel, using only excel formula.
This engine is applied on a complete - yet basic - doom-like game.
Rendering is made through ray casting, pixel per pixel.

The exercice intend to demonstrate what can be done with formula only."
"How post-game screens keep us playing (or don't)What can observing player behaviour in multiplayer post-game screens tell us about player exit ratios, and how much can these screens influence the user retention at this stage of the game?","Feb 08, 2018",by Tim Baijens Blogger,Game developer,https://www.gamedeveloper.com/design/how-post-game-screens-keep-us-playing-or-don-t-,"What can observing player behaviour in multiplayer post-game screens tell us about player exit ratios, and how much can these screens influence the user retention at this stage of the game?"
"Get a job: Shiny Shoe is hiring a QA ContractorSan Francisco-based Shiny Shoe is seeking a talented, self-starting QA Contractor to create and execute test plans for its projects to ensure it delivers the best games possible.","Feb 02, 2018",NONE,Game developer,https://www.gamedeveloper.com/production/get-a-job-shiny-shoe-is-hiring-a-qa-contractor,"San Francisco-based Shiny Shoe is seeking a talented, self-starting QA Contractor to create and execute test plans for its projects to ensure it delivers the best games possible."
"Exploded Views in Unreal Engine 4Exploded views are a bit of a niche, but that doesn't mean they're not interesting. Here we take a delve into making a fully procedural tool within Unreal Engine 4 for exploded views.","Jan 22, 2018",by Dries Deryckere Blogger,Game developer,https://www.gamedeveloper.com/programming/exploded-views-in-unreal-engine-4,"Exploded views are a bit of a niche, but that doesn't mean they're not interesting. Here we take a delve into making a fully procedural tool within Unreal Engine 4 for exploded views."
How devs design the Lego games to appeal to all agesTT Games head of design Arthur Parsons opens up about how the studio designs and focus-tests its popular Lego games so that they're enjoyable (and accessible) for all ages.,"Jan 05, 2018",by Jack Yarwood Contributor,Game developer,https://www.gamedeveloper.com/design/how-devs-design-the-lego-games-to-appeal-to-all-ages,TT Games head of design Arthur Parsons opens up about how the studio designs and focus-tests its popular Lego games so that they're enjoyable (and accessible) for all ages.
"Let’s Build A Decentralized Game Economy Using Blockchains (Part 2)In Part 1 of this series we created the foundations of a decentralized game economy on the blockchain. If we’re going to start writing other contract code aside from the boilerplate ERC20 token though, it would be a good idea to set up a local environment","Dec 26, 2017",by Paul Gadi Blogger,Game developer,https://www.gamedeveloper.com/programming/let-s-build-a-decentralized-game-economy-using-blockchains-part-2-,"In Part 1 of this series we created the foundations of a decentralized game economy on the blockchain. If we’re going to start writing other contract code aside from the boilerplate ERC20 token though, it would be a good idea to set up a local environment"
"Version Control Commit Comments (Aug 29th to Nov 22nd), Paralysis by AnalysisMy struggles with UI design and some version control commit comments so you can see what I've been working on in a nutshell.","Dec 14, 2017",by Jake Jollimore Blogger,Game developer,https://www.gamedeveloper.com/design/version-control-commit-comments-aug-29th-to-nov-22nd-paralysis-by-analysis,My struggles with UI design and some version control commit comments so you can see what I've been working on in a nutshell.
"Stress testing Unity’s LLAPI, what are the limits?Explore the what and whys of Unity's networking options and use NetTest (full source included) to put the latest version of the LLAPI through its paces.","Dec 01, 2017",by Seth Robinson Blogger,Game developer,https://www.gamedeveloper.com/programming/stress-testing-unity-s-llapi-what-are-the-limits-,Explore the what and whys of Unity's networking options and use NetTest (full source included) to put the latest version of the LLAPI through its paces.
Mario: 64 v OdysseyA comparison of the pacing of Stars and Moons in Mario 64 and Mario Odyssey,"Nov 27, 2017",by Nathan Savant Blogger,Game developer,https://www.gamedeveloper.com/design/mario-64-v-odyssey,A comparison of the pacing of Stars and Moons in Mario 64 and Mario Odyssey
"Scripting Lessons I Learned at My First Job in Game DevelopmentIn this post, I share most important things I learned scripting systems and content in a mobile farming game with strong narrative.","Nov 27, 2017",by Oleg Fursenko Blogger,Game developer,https://www.gamedeveloper.com/design/scripting-lessons-i-learned-at-my-first-job-in-game-development,"In this post, I share most important things I learned scripting systems and content in a mobile farming game with strong narrative."
"Classic Postmortem: Ensemble Studio's classic RTS Age of Mythology15 years ago today, Ensemble Studios released acclaimed RTS Age of Mythology. In this postmortem from Game Developer magazine, they discuss what went right (and wrong) during the making of the game.","Oct 30, 2017",by Game Developer Staff,Game developer,https://www.gamedeveloper.com/design/classic-postmortem-ensemble-studio-s-classic-rts-i-age-of-mythology-i-,"15 years ago today, Ensemble Studios released acclaimed RTS Age of Mythology. In this postmortem from Game Developer magazine, they discuss what went right (and wrong) during the making of the game."
"Failure by Design: Encouraging learning through failure with games.People generally hate to fail. In videogames, however, failure is expected and even celebrated. What can we learn from games if we want to foster this kind of perseverance in other contexts?","Oct 04, 2017",by Dennis Ramirez Blogger,Game developer,https://www.gamedeveloper.com/design/failure-by-design-encouraging-learning-through-failure-with-games-,"People generally hate to fail. In videogames, however, failure is expected and even celebrated. What can we learn from games if we want to foster this kind of perseverance in other contexts?"
"'Rage' - Development PostmortemThis is a development postmortem for my 80s style beat 'em up game ""Rage"".","Aug 08, 2017",by James Rowbotham Blogger,Game developer,https://www.gamedeveloper.com/design/-rage---development-postmortem,"This is a development postmortem for my 80s style beat 'em up game ""Rage""."
"Game Producer VoodooWhether you are the captain of your own ship or just an officer on the deck, there's a lot you can do as game producer to improve timeliness and quality. Here's a checklist out of the Game Producer's bag of tricks.","Aug 01, 2017",by Timothy Ryan Blogger,Game developer,https://www.gamedeveloper.com/production/game-producer-voodoo,"Whether you are the captain of your own ship or just an officer on the deck, there's a lot you can do as game producer to improve timeliness and quality. Here's a checklist out of the Game Producer's bag of tricks."
Think Twice Before Putting on That VR HeadsetHow I improved my efficiency as an Engineer working in VR by leaving the headset on the floor more often.,"Jul 26, 2017",by Game Developer Staff,Game developer,https://www.gamedeveloper.com/programming/think-twice-before-putting-on-that-vr-headset,How I improved my efficiency as an Engineer working in VR by leaving the headset on the floor more often.
Is Your Code Ready to Prevent the Nedelin Catastrophe?The article presents solutions on how to write more reliable game code and avoid common mistakes in video game programming.,"Jul 19, 2017",by Bartlomiej Waszak Blogger,Game developer,https://www.gamedeveloper.com/programming/is-your-code-ready-to-prevent-the-nedelin-catastrophe-,The article presents solutions on how to write more reliable game code and avoid common mistakes in video game programming.
"Classic Postmortem: BioWare's Star Wars: Knights of the Old RepublicCreating a new type of combat system inside a 60-hour RPG was a daunting task. Yet that's exactly what BioWare did with its classic Star Wars: Knights of the Old Republic, released 14 years ago today.","Jul 14, 2017","by by Casey Hudson, Ray Muzyka, & James Ohlen ",Game developer,https://www.gamedeveloper.com/design/classic-postmortem-bioware-s-i-star-wars-knights-of-the-old-republic-i-,"Creating a new type of combat system inside a 60-hour RPG was a daunting task. Yet that's exactly what BioWare did with its classic Star Wars: Knights of the Old Republic, released 14 years ago today."
"What *exactly* do we call FLOW in gamesThe excessive focus on mechanical flow pushes all other potential qualities of our medium aside, even some decidedly unique to it — like, for example, player agency in telling a story.","Jul 11, 2017",by Petar Kotevski Blogger,Game developer,https://www.gamedeveloper.com/design/what-exactly-do-we-call-flow-in-games,"The excessive focus on mechanical flow pushes all other potential qualities of our medium aside, even some decidedly unique to it — like, for example, player agency in telling a story."
"Paper Playtesting and Roleplaying as an NPC to design ""The Irregular""We saved thousands of dollars and weeks of work by ""getting into our players' heads"" by designing a printed paper version of our showcase VR game. We share our playtesting process and lessons for running your own UX tests on paper prototypes.","Jul 11, 2017",by Lanie Dixon Blogger,Game developer,https://www.gamedeveloper.com/design/paper-playtesting-and-roleplaying-as-an-npc-to-design-quot-the-irregular-quot-,"We saved thousands of dollars and weeks of work by ""getting into our players' heads"" by designing a printed paper version of our showcase VR game. We share our playtesting process and lessons for running your own UX tests on paper prototypes."
"GPU Performance for Game ArtistsA little knowledge of what goes on under the hood can make a big impact on a game's framerate. If you're an artist and want to understand the GPU and why things like draw calls, LODs, and mipmaps are important for performance, this one's for you!","Jul 05, 2017",by Keith O\'Conor Blogger,Game developer,https://www.gamedeveloper.com/programming/gpu-performance-for-game-artists,"A little knowledge of what goes on under the hood can make a big impact on a game's framerate. If you're an artist and want to understand the GPU and why things like draw calls, LODs, and mipmaps are important for performance, this one's for you!"
The Ronimo coding methodologyBuilding large codebases requires a structured way of working. This post discusses the coding methodology used at Awesomenauts devs Ronimo. It shows the methodology document we use internally and explains the reasoning behind some of the rules in it.,"Jul 03, 2017",by Joost van Dongen Blogger,Game developer,https://www.gamedeveloper.com/programming/the-ronimo-coding-methodology,Building large codebases requires a structured way of working. This post discusses the coding methodology used at Awesomenauts devs Ronimo. It shows the methodology document we use internally and explains the reasoning behind some of the rules in it.
A Healthy Programmer is a Happy ProgrammerComputer programming requires extraordinary concentration that often causes us to neglect major aspects of our lives. Read the best practices a programmer should adapt.,"Jun 15, 2017",by Asad Sohail Blogger,Game developer,https://www.gamedeveloper.com/programming/a-healthy-programmer-is-a-happy-programmer,Computer programming requires extraordinary concentration that often causes us to neglect major aspects of our lives. Read the best practices a programmer should adapt.
"Unit testing in video gamesDuring my 11 years working in a AAA video game company, I never wrote a single unit test. When I joined a network security company, I discovered unit testing and decided to try it in my indie mobile games projects.","Jun 12, 2017",by Francois Guibert Blogger,Game developer,https://www.gamedeveloper.com/programming/unit-testing-in-video-games,"During my 11 years working in a AAA video game company, I never wrote a single unit test. When I joined a network security company, I discovered unit testing and decided to try it in my indie mobile games projects."
Little Machines Working Together (part 2)In this post I show how to build a plugin system out of the API registry presented in the previous post.,"Jun 06, 2017",by Niklas Gray Blogger,Game developer,https://www.gamedeveloper.com/programming/little-machines-working-together-part-2-,In this post I show how to build a plugin system out of the API registry presented in the previous post.
"Building High Quality GamesIn this article I will explore what I believe is a good foundation for building high quality games, and software in general. I will cover a wide array of different topics which have in common that I believe they all contribute to this goal.","Jun 05, 2017",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/design/building-high-quality-games,"In this article I will explore what I believe is a good foundation for building high quality games, and software in general. I will cover a wide array of different topics which have in common that I believe they all contribute to this goal."
"Ian Bickley at Exient Talks Bake Escape and Playtesting Mobile GamesAn interview with Ian Bickley, User Experience Director at Exient. He talks about their playtesting process, the value of playtesting, and how it influenced the success of their game Bake Escape.","May 17, 2017",by Dillon Cleaver Blogger,Game developer,https://www.gamedeveloper.com/design/ian-bickley-at-exient-talks-bake-escape-and-playtesting-mobile-games,"An interview with Ian Bickley, User Experience Director at Exient. He talks about their playtesting process, the value of playtesting, and how it influenced the success of their game Bake Escape."
Writing a Match-3 game in UnityAn overview of how to build a match-3 game in Unity and detect matches in C# code.,"May 15, 2017",by Dylan Wolf Blogger,Game developer,https://www.gamedeveloper.com/programming/writing-a-match-3-game-in-unity,An overview of how to build a match-3 game in Unity and detect matches in C# code.
"Against score systems (and for success and failure)Strategy game designers should start thinking about alternatives to “score systems” for their games. In this article I talk about why we use score systems right now, what their weaknesses are, and how we can (as well as why we should) move beyond them.","May 10, 2017",by Keith Burgun Blogger,Game developer,https://www.gamedeveloper.com/design/against-score-systems-and-for-success-and-failure-,"Strategy game designers should start thinking about alternatives to “score systems” for their games. In this article I talk about why we use score systems right now, what their weaknesses are, and how we can (as well as why we should) move beyond them."
"Analysis of a Scene: Building Our First VR PrototypeImagine the possibilities to not only unlock the hidden power of the brain but to empower our users to look inside themselves and find a way to improve. To feel better. Gain the strength to refine, and then to share that with others.","May 01, 2017",by Lisa Padilla Blogger,Game developer,https://www.gamedeveloper.com/design/analysis-of-a-scene-building-our-first-vr-prototype,"Imagine the possibilities to not only unlock the hidden power of the brain but to empower our users to look inside themselves and find a way to improve. To feel better. Gain the strength to refine, and then to share that with others."
7 memorable boss fights that every developer should studyWe reached out to developers to ask for their favorite examples of great boss fights that are worthy of close study. They tended to favor the classics.,"Apr 17, 2017",by Game Developer Staff,Game developer,https://www.gamedeveloper.com/design/7-memorable-boss-fights-that-every-developer-should-study,We reached out to developers to ask for their favorite examples of great boss fights that are worthy of close study. They tended to favor the classics.
In-House Engine Development: Process TipsCreating software is not really that much about technology. The human side to it is infinitely more complex than than the programs we write. That is why I want to deal with the human side of software creation this time.,"Apr 04, 2017",by Johannes Kuhlmann Blogger,Game developer,https://www.gamedeveloper.com/programming/in-house-engine-development-process-tips,Creating software is not really that much about technology. The human side to it is infinitely more complex than than the programs we write. That is why I want to deal with the human side of software creation this time.
"Critical errors in CryEngine V codeIn May 2016, German game-development company Crytek made the, decision to upload the source code of their game engine, 'CryEngine V' to GitHub. The project is in active development, which leads to a large number of errors in the code.","Apr 04, 2017",by Irina Zamogilnaya Blogger,Game developer,https://www.gamedeveloper.com/programming/critical-errors-in-cryengine-v-code,"In May 2016, German game-development company Crytek made the, decision to upload the source code of their game engine, 'CryEngine V' to GitHub. The project is in active development, which leads to a large number of errors in the code."
"Design Lessons from ALT.CTRL's Emotional Fugitive DetectorHave you ever wondered about how a unique alternative controller game gets designed? In this mini postmortem I go through how we designed Emotional Fugitive Detector, and hopefully provide some insights you can use on your own installation game!","Mar 17, 2017",by Alexander King Blogger,Game developer,https://www.gamedeveloper.com/design/design-lessons-from-alt-ctrl-s-emotional-fugitive-detector,"Have you ever wondered about how a unique alternative controller game gets designed? In this mini postmortem I go through how we designed Emotional Fugitive Detector, and hopefully provide some insights you can use on your own installation game!"
What's it like developing for the Switch? 9 indie studios weigh inWhat's it like creating or porting a game for Nintendo's new console? Gamasutra spoke to representatives from nine different indie studios about their experiences developing for the device.,"Mar 10, 2017",by Chris Priestman Blogger,Game developer,https://www.gamedeveloper.com/design/what-s-it-like-developing-for-the-switch-9-indie-studios-weigh-in,What's it like creating or porting a game for Nintendo's new console? Gamasutra spoke to representatives from nine different indie studios about their experiences developing for the device.
"How to debugIn this article I share my thoughts on how to think about bugs, how to get rid of them, and how to get better at it.","Feb 27, 2017",by Herman Tulleken Blogger,Game developer,https://www.gamedeveloper.com/programming/how-to-debug,"In this article I share my thoughts on how to think about bugs, how to get rid of them, and how to get better at it."
"Game design patterns for building friendshipsIn many online multiplayer games, players enter as strangers and remain strangers. We can instead design systems that actively encourage friendship formation. A Project Horseshoe report.","Feb 21, 2017",by Daniel Cook Blogger,Game developer,https://www.gamedeveloper.com/design/game-design-patterns-for-building-friendships,"In many online multiplayer games, players enter as strangers and remain strangers. We can instead design systems that actively encourage friendship formation. A Project Horseshoe report."
"Games As Service - How it delayed Owlboy for nearly a yearIn this post, Jo-Remi Madsen of D-Pad Studio (Owlboy, Savant - Ascent) writes how 'games as service' ended up delaying Owlboy for a long period of time, due to maintaining their first minor title.","Feb 14, 2017",by Jo-Remi Madsen Blogger,Game developer,https://www.gamedeveloper.com/production/games-as-service---how-it-delayed-owlboy-for-nearly-a-year,"In this post, Jo-Remi Madsen of D-Pad Studio (Owlboy, Savant - Ascent) writes how 'games as service' ended up delaying Owlboy for a long period of time, due to maintaining their first minor title."
Sponsored: Making the game jam hit Bear's Black Heart with Affinity DesignerSpanish-Irish game developers Big Bad Studios explain how they used Affinity Designer to create characters for popular game jam game The Bear's Black Heart – up against an incredibly tight timescale.,"Jan 23, 2017",by Game Developer Staff,Game developer,https://www.gamedeveloper.com/design/sponsored-making-the-game-jam-hit-i-bear-s-black-heart-i-with-affinity-designer,Spanish-Irish game developers Big Bad Studios explain how they used Affinity Designer to create characters for popular game jam game The Bear's Black Heart – up against an incredibly tight timescale.
AB Split Testing Hell or HighwaterOld school game designer encounters the world of AB Split Testing,"Dec 21, 2016",by Timothy Ryan Blogger,Game developer,https://www.gamedeveloper.com/programming/ab-split-testing-hell-or-highwater,Old school game designer encounters the world of AB Split Testing
"Are you designing a game, or throwing one together?:  You can’t design a game as though you were playing a video gameMany aspiring designers, and some who ought to have enough experience to know better, design by trial and error (guess and check) rather than by using an efficient method related to engineering and science. I illustrate this and try to explain why.","Dec 14, 2016",by Lewis Pulsipher Blogger,Game developer,https://www.gamedeveloper.com/design/are-you-designing-a-game-or-throwing-one-together-you-can-t-design-a-game-as-though-you-were-playing-a-video-game,"Many aspiring designers, and some who ought to have enough experience to know better, design by trial and error (guess and check) rather than by using an efficient method related to engineering and science. I illustrate this and try to explain why."
"Efficient Field of View and Line of Sight for strategy gamesConsider a 2D world with polygonal buildings; the edges of the polygon be building walls. Given a viewer/agent who's indoor or outdoor, we try to draw the area ""seen"" by the viewer; this the player can use to make strategies before making a move.","Nov 17, 2016",by Sundaram Ramaswamy Blogger,Game developer,https://www.gamedeveloper.com/programming/efficient-field-of-view-and-line-of-sight-for-strategy-games,"Consider a 2D world with polygonal buildings; the edges of the polygon be building walls. Given a viewer/agent who's indoor or outdoor, we try to draw the area ""seen"" by the viewer; this the player can use to make strategies before making a move."
"How to get the most out of your awesome early access communityHow six man indie studio managed large scale testing, balancing the game, crash reports and community feedback, during Early Access of Book of Demons (paperverse placed hack & slash).","Nov 16, 2016",by Maciej Biedrzycki Blogger,Game developer,https://www.gamedeveloper.com/design/how-to-get-the-most-out-of-your-awesome-early-access-community,"How six man indie studio managed large scale testing, balancing the game, crash reports and community feedback, during Early Access of Book of Demons (paperverse placed hack & slash)."
"Scrolled lists implementations comparisonDuring the miniseries I created three scrolled lists implementations: the simplest one, the dynamic one when objects are created and destroye and the one with object pooling. Today I'm going to present some performance tests of these components.","Nov 10, 2016",by Emilia Tyl Blogger,Game developer,https://www.gamedeveloper.com/programming/scrolled-lists-implementations-comparison,"During the miniseries I created three scrolled lists implementations: the simplest one, the dynamic one when objects are created and destroye and the one with object pooling. Today I'm going to present some performance tests of these components."
"The Importance of Developing a Professional Testing Department – Thinking of Quality Assurance as an Investment Instead of a Sunk CostQA in the games industry has always been a second thought, but the quality of our games is too precious for it to continue to be downplayed. In this post, we discuss the merits of maintaining a core team and of developing your group to fit your needs.","Oct 28, 2016",by Drew Montgomery Blogger,Game developer,https://www.gamedeveloper.com/production/the-importance-of-developing-a-professional-testing-department-thinking-of-quality-assurance-as-an-investment-instead-of-a-sunk-cost,"QA in the games industry has always been a second thought, but the quality of our games is too precious for it to continue to be downplayed. In this post, we discuss the merits of maintaining a core team and of developing your group to fit your needs."
"Visualizing Women in Charlotte, a historical horror gameCharlotte post-mortem: decisions we made on mechanics, narrative and visual storytelling that would let players empathize with powerlessness, think about gender roles and interact with history as evidence.","Oct 17, 2016",by Elizabeth Goins Blogger,Game developer,https://www.gamedeveloper.com/design/visualizing-women-in-charlotte-a-historical-horror-game,"Charlotte post-mortem: decisions we made on mechanics, narrative and visual storytelling that would let players empathize with powerlessness, think about gender roles and interact with history as evidence."
"Version control: Effective use, issues and thoughts, from a gamedev perspectiveIn this article I'll look at version control from the game dev perspective. I'll help you understand the problems it solves and I'll show you how to use  it more effectively. I expose the problems it can cause and discuss the unresolved problems we face.","Oct 11, 2016",by Ash Davis Blogger,Game developer,https://www.gamedeveloper.com/production/version-control-effective-use-issues-and-thoughts-from-a-gamedev-perspective,In this article I'll look at version control from the game dev perspective. I'll help you understand the problems it solves and I'll show you how to use  it more effectively. I expose the problems it can cause and discuss the unresolved problems we face.
"MVC in UnityFor some time I was working on an MVC system for Unity, trying to bring some structure in the coding workflow of my projects. As it really helped me, here's a write-down on working with MVC in Unity.","Sep 26, 2016",by Tabea Iseli Blogger,Game developer,https://www.gamedeveloper.com/programming/mvc-in-unity,"For some time I was working on an MVC system for Unity, trying to bring some structure in the coding workflow of my projects. As it really helped me, here's a write-down on working with MVC in Unity."
"Develop Mobile VR w/ Oculus & Gear VRThis very long blog post is about developing for mobile, untethered VR and some design considerations and pitfalls to look out for when doing so, before moving onto performance optimisation, testing and Oculus Home store submission.","Sep 14, 2016",by Sam Watts Blogger,Game developer,https://www.gamedeveloper.com/design/develop-mobile-vr-w-oculus-gear-vr,"This very long blog post is about developing for mobile, untethered VR and some design considerations and pitfalls to look out for when doing so, before moving onto performance optimisation, testing and Oculus Home store submission."
"Get a job: Bungie is hiring a SDET Lead to work on DestinyBungie is looking for an engineer to take a lead role as a software development engineer in test (or SDET) on Destiny alongside the rest of the team at Bungie's Bellevue, WA studio.","Aug 31, 2016",NONE,Game developer,https://www.gamedeveloper.com/programming/get-a-job-bungie-is-hiring-a-sdet-lead-to-work-on-i-destiny-i-,"Bungie is looking for an engineer to take a lead role as a software development engineer in test (or SDET) on Destiny alongside the rest of the team at Bungie's Bellevue, WA studio."
"50 Tips and Best Practices for Unity (2016 Edition)This article describes many strategies for working with Unity to make your projects simpler to understand, harder to break, and quicker to ship.","Aug 12, 2016",by Herman Tulleken Blogger,Game developer,https://www.gamedeveloper.com/design/50-tips-and-best-practices-for-unity-2016-edition-,"This article describes many strategies for working with Unity to make your projects simpler to understand, harder to break, and quicker to ship."
"The Elusive Power of Video Games for EducationEducators interested in using video games for educational purposes should be aware of the considerable difficulties developing a fun and engaging game, and take into account the user experience (UX) as well as the principles of learning and transfer.","Aug 01, 2016",by Celia Hodent Blogger,Game developer,https://www.gamedeveloper.com/design/the-elusive-power-of-video-games-for-education,"Educators interested in using video games for educational purposes should be aware of the considerable difficulties developing a fun and engaging game, and take into account the user experience (UX) as well as the principles of learning and transfer."
"Testing for Game DevelopmentCovers theory, principles and practical techniques to help your testing efforts.","Jul 26, 2016",by Ash Davis Blogger,Game developer,https://www.gamedeveloper.com/programming/testing-for-game-development,"Covers theory, principles and practical techniques to help your testing efforts."
"When Unity's Frame Debugger is not enough: RenderDocSince version 5, Unity has shipped a new tool for visually debugging your frames: the Frame Debugger. I’ll briefly describe how to use the frame debugger and afterwards I’ll point out the drawbacks that can be addressed through other tools.","Jul 22, 2016",by Ruben Torres Bonet Blogger,Game developer,https://www.gamedeveloper.com/programming/when-unity-s-frame-debugger-is-not-enough-renderdoc,"Since version 5, Unity has shipped a new tool for visually debugging your frames: the Frame Debugger. I’ll briefly describe how to use the frame debugger and afterwards I’ll point out the drawbacks that can be addressed through other tools."
"The Vanishing of Milliseconds: Optimizing the UE4 renderer for Ethan Carter VRThe Vanishing of Ethan Carter, with its rich visuals and a graphics workload somewhat uncommon for Unreal Engine 4, has been a difficult case for attaining VR perf targets. This is a story of scraping off frame render time, microsecond by microsecond.","Jul 21, 2016",by Leszek Godlewski Blogger,Game developer,https://www.gamedeveloper.com/programming/the-vanishing-of-milliseconds-optimizing-the-ue4-renderer-for-ethan-carter-vr,"The Vanishing of Ethan Carter, with its rich visuals and a graphics workload somewhat uncommon for Unreal Engine 4, has been a difficult case for attaining VR perf targets. This is a story of scraping off frame render time, microsecond by microsecond."
"The Hidden Village - PostmortemSMU Guildhall production student Andrew Curley breaks down the good, the bad, and the lessons learned from managing an educational game project for eight weeks.","Jul 14, 2016",by Andrew Curley Blogger,Game developer,https://www.gamedeveloper.com/production/the-hidden-village---postmortem,"SMU Guildhall production student Andrew Curley breaks down the good, the bad, and the lessons learned from managing an educational game project for eight weeks."
Building Better BossesClassifying Bosses to delineate their purposes and an outline of best practices for each.,"Jun 20, 2016",by Attila Branyiczky Blogger,Game developer,https://www.gamedeveloper.com/design/building-better-bosses,Classifying Bosses to delineate their purposes and an outline of best practices for each.
A Simple 10-Minute UI Litmus TestSome tips and tricks for gauging the effectiveness of your UI through a simulated experience of a new user.,"Jun 13, 2016",by Theresa Chien Blogger,Game developer,https://www.gamedeveloper.com/design/a-simple-10-minute-ui-litmus-test,Some tips and tricks for gauging the effectiveness of your UI through a simulated experience of a new user.
"Load Testing with Locust.ioThis post gives a brief overview of how Kongregate uses Locust.io to perform distributed load testing of our infrastructure on AWS. It explains how we defined and ran our tests, along with covering some common pitfalls that we encountered along the way.","Jun 09, 2016",by Ben Vinson Blogger,Game developer,https://www.gamedeveloper.com/programming/load-testing-with-locust-io,"This post gives a brief overview of how Kongregate uses Locust.io to perform distributed load testing of our infrastructure on AWS. It explains how we defined and ran our tests, along with covering some common pitfalls that we encountered along the way."
"Get a job: The Behemoth and The Research Centaur seek a QA Test LeadThe Test Lead will help test Behemoth games from start to finish, as well as working with various external client titles through The Research Centaur division at The Behemoth's San Diego, CA office.","May 17, 2016",NONE,Game developer,https://www.gamedeveloper.com/production/get-a-job-the-behemoth-and-the-research-centaur-seek-a-qa-test-lead,"The Test Lead will help test Behemoth games from start to finish, as well as working with various external client titles through The Research Centaur division at The Behemoth's San Diego, CA office."
"Ratchet & Clank (2016) postmortem""We needed to make a big game that blew away our previous efforts. It needed to sync up with the just-getting-started film. And we needed to ship it in 10 months to line up with the movie release.""","May 16, 2016",by Game Developer Staff,Game developer,https://www.gamedeveloper.com/design/-i-ratchet-clank-2016-i-postmortem,"""We needed to make a big game that blew away our previous efforts. It needed to sync up with the just-getting-started film. And we needed to ship it in 10 months to line up with the movie release."""
Indie Pre-Mortem: one year prototyping a side projectI explain the global steps and progress of the first year working on my first post studies project: Astre.,"Apr 25, 2016",by Thomas Gonzalez Blogger,Game developer,https://www.gamedeveloper.com/design/indie-pre-mortem-one-year-prototyping-a-side-project,I explain the global steps and progress of the first year working on my first post studies project: Astre.
"Making a battle royale for players and viewers alike in The Culling""Games have always been watchable--not just playable--entertainment,"" says Josh Van Veld of Xaviant Games. ""Twitch and YouTube capture that same vibe of sleepovers with friends,  up late playing video games.""","Apr 13, 2016",by Joel Couture Contributor,Game developer,https://www.gamedeveloper.com/design/making-a-battle-royale-for-players-and-viewers-alike-in-i-the-culling-i-,"""Games have always been watchable--not just playable--entertainment,"" says Josh Van Veld of Xaviant Games. ""Twitch and YouTube capture that same vibe of sleepovers with friends,  up late playing video games."""
A New Approach to Games TestingMany video game studios tend to have inefficient and outdated QA practices. I want to encourage a new approach to Quality Assurance in video games.,"Apr 11, 2016",by Michael Hart Blogger,Game developer,https://www.gamedeveloper.com/design/a-new-approach-to-games-testing,Many video game studios tend to have inefficient and outdated QA practices. I want to encourage a new approach to Quality Assurance in video games.
"7 examples of game AI that every developer should studyThese games are all notable for the interesting, clever, novel ways in which they use AI. All are worth a closer look if you're eager to let a little algorithmic thinking improve your game design.","Apr 05, 2016",by Game Developer Staff,Game developer,https://www.gamedeveloper.com/design/7-examples-of-game-ai-that-every-developer-should-study,"These games are all notable for the interesting, clever, novel ways in which they use AI. All are worth a closer look if you're eager to let a little algorithmic thinking improve your game design."
